;Alicja;Платье;8383003;черный и белый и буква;4XL;54;;Женский;платье;шерсть 70%, полиэстер 27%, эластан 3%;Украина ;0;408,5;817;;;;8383003(1).jpg,8383003(2).jpg,8383003(3).jpg,8383003(4).jpg; 
4;Alicja;Туника;8383004;синий;XS;40;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;316,35;632,7;;;;8383004(1).jpg,8383004(2).jpg,8383004(3).jpg; 
;Alicja;Туника;8383004;синий;S;42;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;316,35;632,7;;;;8383004(1).jpg,8383004(2).jpg,8383004(3).jpg; 
;Alicja;Туника;8383004;синий;M;44;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;316,35;632,7;;;;8383004(1).jpg,8383004(2).jpg,8383004(3).jpg; 
;Alicja;Туника;8383004;синий;L;46;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;316,35;632,7;;;;8383004(1).jpg,8383004(2).jpg,8383004(3).jpg; 
;Alicja;Туника;8383004;синий;XL;48;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;316,35;632,7;;;;8383004(1).jpg,8383004(2).jpg,8383004(3).jpg; 
;Alicja;Туника;8383004;синий;2XL;50;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;316,35;632,7;;;;8383004(1).jpg,8383004(2).jpg,8383004(3).jpg; 
;Alicja;Туника;8383004;синий;3XL;52;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;316,35;632,7;;;;8383004(1).jpg,8383004(2).jpg,8383004(3).jpg; 
;Alicja;Туника;8383004;синий;4XL;54;;Женский;туника;вискоза 70%, полиестер 27%, эластан 3%;Украина;0;316,35;632,7;;;;8383004(1).jpg,8383004(2).jpg,8383004(3).jpg; 
5;Alicja;Брюки;8383005;синий;XS;40;;Женский;брюки;вискоза 70%, полиестер 27%, эластан 3%;Украина ;0;316,35;632,7;;;;8383005(1).jpg,8383005(2).jpg,8383005(3).jpg; 
